Index	GLobal_Citing-ID	Global_Cited-ID	Citation_Content(GC)	Intention_Label	Citing_Paper_Title	Cited_Num_list	Cited_References_Title
233	587	[57]	Note that, because semi-supervised NRL algorithms are task-dependent: the target task may be binary or multi-class, or multi-label classification, or because they use different classification strategies, it would be difficult to assess the effectiveness of network embedding under the same settings. // Therefore, our empirical study focuses on comparing seven unsupervised NRL algorithms (DeepWalk [6], LINE [1], node2vec [34], MNMF [28], TADW [7], HSCA [20], UPP-SNE ==[43]==) on vertex classification and vertex clustering, which are the two most commonly used evaluation methods in the literature. // Our empirical studies are based on seven benchmark datasets: Amherst, Hamilton, Mich, Rochester, Citeseer, Cora and Facebook.	b	Network Representation Learning- A Survey	[43]	['[43]  D. Zhang, J. Yin, X. Zhu, and C. Zhang, “User profile preserving social network embedding,” in Proceedings of the 26th International Joint Conference on Artificial Intelligence, 2017, pp. 3378–3384. ']
234	587	[89]	On Citeseer and Cora, node2vec performs much better than other only structure preserving NRL algorithms, including its equivalent version DeepWalk. // For each vertex context pair (vi , vj ), DeepWalk and node2vec use two different strategies to approximate the probability Pr(vj |vi): hierarchical softmax ==[93]==, [94] and negative sampling [95]. // The better clustering performance of node2vec over DeepWalk proves the advantage of negative sampling over hierarchical softmax, which is consistent with the word embedding results as reported in [67].	h-	Network Representation Learning- A Survey	[93]	['[93]  A. Mnih and G. E. Hinton, “A scalable hierarchical distributed language model,” in Advances in Neural Information Processing Systems, 2009, pp. 1081–1088. ']
235	587	[90]	On Citeseer and Cora, node2vec performs much better than other only structure preserving NRL algorithms, including its equivalent version DeepWalk. // For each vertex context pair (vi , vj ), DeepWalk and node2vec use two different strategies to approximate the probability Pr(vj |vi): hierarchical softmax [93], ==[94]== and negative sampling [95]. // The better clustering performance of node2vec over DeepWalk proves the advantage of negative sampling over hierarchical softmax, which is consistent with the word embedding results as reported in [67].	h-	Network Representation Learning- A Survey	[94]	['[94]  F. Morin and Y. Bengio, “Hierarchical probabilistic neural network language model,” in Proceedings of the 10th International Workshop on Artificial Intelligence and Statistics, vol. 5, 2005, pp. 246–252. ']
236	587	[91]	On Citeseer and Cora, node2vec performs much better than other only structure preserving NRL algorithms, including its equivalent version DeepWalk. // For each vertex context pair (vi , vj ), DeepWalk and node2vec use two different strategies to approximate the probability Pr(vj |vi): hierarchical softmax [93], [94] and negative sampling ==[95]==. // The better clustering performance of node2vec over DeepWalk proves the advantage of negative sampling over hierarchical softmax, which is consistent with the word embedding results as reported in [67].	h+	Network Representation Learning- A Survey	[95]	['[95]  M. U. Gutmann and A. Hyvarinen, “Noise-contrastive estimation ¨ of unnormalized statistical models, with applications to natural image statistics,” Journal of Machine Learning Research, vol. 13, no. Feb, pp. 307–361, 2012. ']
237	587	[64]	For each vertex context pair (vi , vj ), DeepWalk and node2vec use two different strategies to approximate the probability Pr(vj |vi): hierarchical softmax [93], [94] and negative sampling [95]. // The better clustering performance of node2vec over DeepWalk proves the advantage of negative sampling over hierarchical softmax, which is consistent with the word embedding results as reported in ==[67]==. // Complexity Analysis.	ho	Network Representation Learning- A Survey	[67]	['[67]  Q. Le and T. Mikolov, “Distributed representations of sentences and documents,” in Proceedings of the 31st International Conference on Machine Learning, 2014, pp. 1188–1196. ']
238	587	[7]	The corresponding NRL algorithms usually perform factorization on |V |×|V | structure preserving matrix, which is quite time-consuming. // Efforts have been made to reduce the complexity of matrix factorization. For example, TADW ==[7]==, DMF [8] and HSCA [20] take advantage of the sparsity of the original vertex-context matrix. // HOPE [35] and GraphWave [39] adopt advanced techniques [96] [97] to perform matrix eigen decomposition.	b	Network Representation Learning- A Survey	[7]	['[7]  C. Yang, Z. Liu, D. Zhao, M. Sun, and E. Y. Chang, “Network representation learning with rich text information,” in Proceedings of the 24th International Joint Conference on Artificial Intelligence, 2015, pp. 2111–2117. ']
239	587	[8]	The corresponding NRL algorithms usually perform factorization on |V |×|V | structure preserving matrix, which is quite time-consuming. // Efforts have been made to reduce the complexity of matrix factorization. For example, TADW [7], DMF ==[8]== and HSCA [20] take advantage of the sparsity of the original vertex-context matrix. // HOPE [35] and GraphWave [39] adopt advanced techniques [96] [97] to perform matrix eigen decomposition.	b	Network Representation Learning- A Survey	[8]	['[8]  D. Zhang, J. Yin, X. Zhu, and C. Zhang, “Collective classification via discriminative matrix factorization on sparsely labeled networks,” in Proceedings of the 25th ACM International Conference on Information and Knowledge Management, 2016, pp. 1563–1572. ']
240	587	[20]	The corresponding NRL algorithms usually perform factorization on |V |×|V | structure preserving matrix, which is quite time-consuming. // Efforts have been made to reduce the complexity of matrix factorization. For example, TADW [7], DMF [8] and HSCA ==[20]== take advantage of the sparsity of the original vertex-context matrix. // HOPE [35] and GraphWave [39] adopt advanced techniques [96] [97] to perform matrix eigen decomposition.	b	Network Representation Learning- A Survey	[20]	['[20]  D. Zhang, J. Yin, X. Zhu, and C. Zhang, “Homophily, structure, and content augmented network representation learning,” in Proceedings of the 16th IEEE International Conference on Data Mining, 2016, pp. 609–618. ']
241	587	[48]	Efforts have been made to reduce the complexity of matrix factorization. For example, TADW [7], DMF [8] and HSCA [20] take advantage of the sparsity of the original vertex-context matrix. // HOPE ==[35]== and GraphWave [39] adopt advanced techniques [96] [97] to perform matrix eigen decomposition. //  FUTURE RESEARCH DIRECTIONS.	b	Network Representation Learning- A Survey	[35]	['[35]  M. Ou, P. Cui, J. Pei, Z. Zhang, and W. Zhu, “Asymmetric transitivity preserving graph embedding,” in Proceedings of the 22nd ACM SIGKDD International Conference on Knowledge Discovery and Data Mining, 2016, pp. 1105–1114. ']
242	587	[53]	Efforts have been made to reduce the complexity of matrix factorization. For example, TADW [7], DMF [8] and HSCA [20] take advantage of the sparsity of the original vertex-context matrix. // HOPE [35] and GraphWave ==[39]== adopt advanced techniques [96] [97] to perform matrix eigen decomposition. //  FUTURE RESEARCH DIRECTIONS.	b	Network Representation Learning- A Survey	[39]	['[39]  C. Donnat, M. Zitnik, D. Hallac, and J. Leskovec, “Spectral graph wavelets for structural role similarity in networks,” arXiv preprint arXiv:1710.10321, 2017. ']
